6.372286365338066805e-01,6.272510841759690869e-01,6.280603575678236350e-01,6.016940301770877797e-01,5.967804250520599707e-01,5.996042602341246086e-01,5.455136888582476917e-01,5.493028019615925350e-01,5.369184933205675136e-01,5.470642934052841744e-01,5.332379086130036860e-01,5.339624835309924045e-01,5.595714414886863164e-01,5.551434890672527489e-01,5.374262593901860674e-01,5.505394579529363508e-01,5.531014202344517461e-01,5.624743135110068515e-01,5.735771031103725770e-01,5.588277348590384719e-01,5.842911469713467643e-01,5.729742979904977052e-01,5.866365080226724205e-01,5.823469440343247427e-01,4.946783098685033631e-01,5.037184988298677446e-01,5.003605835976445704e-01,5.003433245226586168e-01,3.763184706415192982e-01,4.068392325807299037e-01,4.295192375364160209e-01,4.000156398585241746e-01,3.673908560013248170e-01,3.530257228669295699e-01,3.857060122736734042e-01,4.068584445992053933e-01,4.423484157468267619e-01,4.207865356503822651e-01,4.036643283205183508e-01,4.319943632096963637e-01,4.353217518659805996e-01,3.782338207858274015e-01,3.931863384848786058e-01,3.854512113383892769e-01,4.244363506855921564e-01,3.928554051860503327e-01,1.983265522159678163e-01,4.406802721648475640e-01,4.001316671733327612e-01,3.775628283836715005e-01,3.845883720426575558e-01,1.445767091047493180e-01,3.798898628257679211e-01,3.794366641867201184e-01,3.128297492961018000e-01,3.018638118142771276e-01,3.563064025732937123e-01,3.095027577188922407e-01,3.369012003790408660e-01,3.451207463821125976e-01,3.235274125603858630e-01,3.808153973620578836e-01,3.408140201732800523e-01,3.243928917495405018e-01,3.618614189951788740e-01,3.272944528441722456e-01,3.704339563563774362e-01,3.436800060540666224e-01,3.508270341576467111e-01,3.561254887535244551e-01,4.158480807874874174e-01,3.069816732449566210e-01,3.387775558094806572e-01,3.632411907108444860e-01,3.031815102073755486e-01,3.697385203287361644e-01,2.875050499196081244e-01,3.554216812668183345e-01,3.348586444835705556e-01,3.065645486966150912e-01,2.576281288498390998e-01,3.408140201732800523e-01,1.910613225469787180e-01,3.221662798474873024e-01,3.720021283259545286e-01,2.714384418167145041e-01,3.299436784632779895e-01,2.393975270674019440e-01,3.243722914057111661e-01,2.976310461174676569e-01
6.272510841759690869e-01,6.521606063113397633e-01,6.414077294728404155e-01,6.100722862313449069e-01,6.064315240328247425e-01,6.095516771890510110e-01,5.510687151926934035e-01,5.549841926181431351e-01,5.458047124180304133e-01,5.537243195123395800e-01,5.405787517133509024e-01,5.399266260651128801e-01,5.680827409484106028e-01,5.643129840421370336e-01,5.465478412798967511e-01,5.570042323292782038e-01,5.595556273146122805e-01,5.725256559963578518e-01,5.804876537878986831e-01,5.684101040317436349e-01,5.922104497749673957e-01,5.817684720163528445e-01,5.948796962944835620e-01,5.903387062106311145e-01,5.004641296970426811e-01,5.117665925617438383e-01,5.055203326855597368e-01,5.050917233948261087e-01,3.827427815496641239e-01,4.128349688896060243e-01,4.354337048391542231e-01,4.082791345056825394e-01,3.713274784538015405e-01,3.576322871183525431e-01,3.889544444091629916e-01,4.144761436496753326e-01,4.444939601084767489e-01,4.237565966643092596e-01,4.071849938376164713e-01,4.358067841439194345e-01,4.409214147892128177e-01,3.822317584175781713e-01,3.942368625984286612e-01,3.897357592975562723e-01,4.311138114781715713e-01,3.972077522902256463e-01,2.013768125887826499e-01,4.454910132268360412e-01,4.044926690595229135e-01,3.819761591261817135e-01,3.898724317817510721e-01,1.504774099916206531e-01,3.816811642392535786e-01,3.811499774701692655e-01,3.127882090385976643e-01,3.035995851032527448e-01,3.587160306497550466e-01,3.088364459576595222e-01,3.380640414672774208e-01,3.477342685693387558e-01,3.270888707994564770e-01,3.811893332751010721e-01,3.430301284944825002e-01,3.281575589583676789e-01,3.642999348997175701e-01,3.302719036578581346e-01,3.760219945471407477e-01,3.451207463821125976e-01,3.585555369702509987e-01,3.581943486913218289e-01,4.220740444615811438e-01,3.069816732449566210e-01,3.407936713131747841e-01,3.692216423441162521e-01,3.045189383003173433e-01,3.768321799930495208e-01,2.915759542904781676e-01,3.609206654407362547e-01,3.379212919177708163e-01,3.091071717171748334e-01,2.550684443118855782e-01,3.439845229282545991e-01,1.862653918322643432e-01,3.195847266615076121e-01,3.746770043261843930e-01,2.672533290728553723e-01,3.266364813244428400e-01,2.297815135012962473e-01,3.249695763944813187e-01,2.969804213493387746e-01
6.280603575678236350e-01,6.414077294728404155e-01,6.542066340429298910e-01,6.117318179285138324e-01,6.084653845464276234e-01,6.123797387813280091e-01,5.537243195123395800e-01,5.577342797989265355e-01,5.486916157008774331e-01,5.568612961482679591e-01,5.425312343044100816e-01,5.424662456900517515e-01,5.713947968609630612e-01,5.681918819625035866e-01,5.512770888426973270e-01,5.604248017819430938e-01,5.633864887521218279e-01,5.756127617300774713e-01,5.843517956111301537e-01,5.716428424366366556e-01,5.961129609091169179e-01,5.854272228363288644e-01,5.991026748306199634e-01,5.937777922172828848e-01,5.046285453710200875e-01,5.139045422171542032e-01,5.089231653156019997e-01,5.087354821146077288e-01,3.853924027717846590e-01,4.155433690849187900e-01,4.384699353676567157e-01,4.099085705539824986e-01,3.749342569908875600e-01,3.601194450384742618e-01,3.931084809862398499e-01,4.168187262114816383e-01,4.481076226574101096e-01,4.268682069742431584e-01,4.093721033494603923e-01,4.391391702633436478e-01,4.444754857598863795e-01,3.865288131577755970e-01,3.976342572609977144e-01,3.923101167199967154e-01,4.338090695733757274e-01,4.005569909126123762e-01,2.051510657685123029e-01,4.487881589354356104e-01,4.076842207764920234e-01,3.858823784647572031e-01,3.937506366912923439e-01,1.535361750220580190e-01,3.864113077970669496e-01,3.852355646218155738e-01,3.170812556078244637e-01,3.075654495016770795e-01,3.631812336981924405e-01,3.131620282639053232e-01,3.420546962493969945e-01,3.509077885777034389e-01,3.291843521810509099e-01,3.842940685077450569e-01,3.443904328897786082e-01,3.302103675147547990e-01,3.669327134781296129e-01,3.347359907590313766e-01,3.785297205982257052e-01,3.479973481552849912e-01,3.619214421050220842e-01,3.613210760291301615e-01,4.236810389470264115e-01,3.096484729382111278e-01,3.439845229282545991e-01,3.708311620589365698e-01,3.072527409820689503e-01,3.791015741986257237e-01,2.955943019497642710e-01,3.628814035210305988e-01,3.412616142793747365e-01,3.118948042824917777e-01,2.583588054163641901e-01,3.453438144453764291e-01,1.915714676897309343e-01,3.233418822225955780e-01,3.771679416128279061e-01,2.707345187553162336e-01,3.313585789164251172e-01,2.359654102069383141e-01,3.283424390643955859e-01,3.010893871284184842e-01
6.016940301770877797e-01,6.100722862313449069e-01,6.117318179285138324e-01,6.597808615489699768e-01,6.405939372926403585e-01,6.434763798156202252e-01,5.829856224212782712e-01,5.857297888729021684e-01,5.791121537646755080e-01,5.889720698744003169e-01,5.687528629013079984e-01,5.698576925428117113e-01,6.036292741961849506e-01,5.983937529666640831e-01,5.784231643669522915e-01,5.918964420273891136e-01,5.898585157142577362e-01,5.995600216300671637e-01,6.114147575422528291e-01,5.983198529856738057e-01,6.247589782436523409e-01,6.124085161927419474e-01,6.282554962003606969e-01,6.227617202180637523e-01,5.316377840427475299e-01,5.420111435775433195e-01,5.374098859168320308e-01,5.378027374438685282e-01,4.191937403728177025e-01,4.464500952073539031e-01,4.705754915096647117e-01,4.435327927921604574e-01,4.083366884125970153e-01,3.953640567955165608e-01,4.257190257555313329e-01,4.507532678410236526e-01,4.746700479569900821e-01,4.511934417103813932e-01,4.360864953841540048e-01,4.663524799041725011e-01,4.692480018091882421e-01,4.067623809078624308e-01,4.256436215506458343e-01,4.164381940581488029e-01,4.624158589841768086e-01,4.320318152502401476e-01,2.249783564818464421e-01,4.807469778048286124e-01,4.391020033191727623e-01,4.150670702822036873e-01,4.233787491200805553e-01,1.726963470124170952e-01,4.153719277486482842e-01,4.182824108411893893e-01,3.473294238152376812e-01,3.342452624575983910e-01,3.922516765889300094e-01,3.435175674915522115e-01,3.734889370023030675e-01,3.837444929077707956e-01,3.494736225738560020e-01,4.084326043765901804e-01,3.638605702867891423e-01,3.479366423440907186e-01,3.854512113383892769e-01,3.552607543432732551e-01,3.983899120459692966e-01,3.704140925128855955e-01,3.821334579165238665e-01,3.829196196389261786e-01,4.448449008812829231e-01,3.344497546271143484e-01,3.655572181055717906e-01,3.872922920461974727e-01,3.268626947860389098e-01,3.953446324846585647e-01,3.126428087149905055e-01,3.850983129817527328e-01,3.604800600558148993e-01,3.295538074098420811e-01,2.751665007490585735e-01,3.648189749724161102e-01,2.011780008789819940e-01,3.415870401029064141e-01,3.937895428782923202e-01,2.887295306125489125e-01,3.480782846974735389e-01,2.475841639105780811e-01,3.457290219215617411e-01,3.178472509100505050e-01
5.967804250520599707e-01,6.064315240328247425e-01,6.084653845464276234e-01,6.405939372926403585e-01,6.558234728152690929e-01,6.438674217547214473e-01,5.815247285956917089e-01,5.836843015759942688e-01,5.781779912386876275e-01,5.879637067163221431e-01,5.677864003073980204e-01,5.688463083295504097e-01,6.043604702908026427e-01,5.993387736481037287e-01,5.791427563382025578e-01,5.931513944677504480e-01,5.912379380925308903e-01,6.019877046547185140e-01,6.129262320913250184e-01,6.006354542209786374e-01,6.260206299244036598e-01,6.129118581936838783e-01,6.298554310900381648e-01,6.245624273992071984e-01,5.294376155401427919e-01,5.382607692159460111e-01,5.339789420385977481e-01,5.347027157157491217e-01,4.147811817278643232e-01,4.435882725241757085e-01,4.666947098703532748e-01,4.382095459201960641e-01,4.044348993544392146e-01,3.921347868271661263e-01,4.219226610359175789e-01,4.471871533646451513e-01,4.716144697747541303e-01,4.475186315891853117e-01,4.331733863714751775e-01,4.631033789842466941e-01,4.669827951709705216e-01,4.064356970700723770e-01,4.222064856531826949e-01,4.146096092743099537e-01,4.588245223236850356e-01,4.277527025569442531e-01,2.158662404023851122e-01,4.769853768941990646e-01,4.350978055258101773e-01,4.120133741706947794e-01,4.197818588926279237e-01,1.641287301672986476e-01,4.127203680477383729e-01,4.151242381604595133e-01,3.443295545984766948e-01,3.307435874579570112e-01,3.891107522040687106e-01,3.410581815825224350e-01,3.696590155220011442e-01,3.805004073134738984e-01,3.451207463821125976e-01,4.035679666301625335e-01,3.566480557903908832e-01,3.439439248569999275e-01,3.809925404369692847e-01,3.491502037001261716e-01,3.948589098207791470e-01,3.657167778306387729e-01,3.784310959200616886e-01,3.779575778747731873e-01,4.419594552927855746e-01,3.291638239337917882e-01,3.607003828725049988e-01,3.829785594336310717e-01,3.234861857455731404e-01,3.904579764331221337e-01,3.108760656989755233e-01,3.817598371489790421e-01,3.568690747040884625e-01,3.255666022529571380e-01,2.733993593207548201e-01,3.595582743998412267e-01,2.011117266248073909e-01,3.391239794345042857e-01,3.890326011066078116e-01,2.857934260562110529e-01,3.473901587876040420e-01,2.464600253700443833e-01,3.430301284944825002e-01,3.159625738708646825e-01
5.996042602341246086e-01,6.095516771890510110e-01,6.123797387813280091e-01,6.434763798156202252e-01,6.438674217547214473e-01,6.625927404455587144e-01,5.826511663560195453e-01,5.857146644462154494e-01,5.800142435846405986e-01,5.896182638928152420e-01,5.689864489383722468e-01,5.701063843207014870e-01,6.078850941960032284e-01,6.012826124473632516e-01,5.815704384431122920e-01,5.954149509308362953e-01,5.942992411847215495e-01,6.052365635921301834e-01,6.161643310684453700e-01,6.035560986617747314e-01,6.306048665366985606e-01,6.183589655075826252e-01,6.339214909042127921e-01,6.284226949955816766e-01,5.330896036138140781e-01,5.426124609406136612e-01,5.385060126755378818e-01,5.394860744513535478e-01,4.197249595896512808e-01,4.477211411030694310e-01,4.707009547909064007e-01,4.436622402120779518e-01,4.091229330035668355e-01,3.956747976703560710e-01,4.257755750293223951e-01,4.506982306844605213e-01,4.751336412154257283e-01,4.521280825032029105e-01,4.359746209947948370e-01,4.659560391552148850e-01,4.702707157417448935e-01,4.089503947043073850e-01,4.253985170604454580e-01,4.164381940581488029e-01,4.632299666764922996e-01,4.311512985148837629e-01,2.254591687917950893e-01,4.804814051148225129e-01,4.372231196403489895e-01,4.141328644582559226e-01,4.228684212149788624e-01,1.732323663356855614e-01,4.149908413456365186e-01,4.172751720143142995e-01,3.472889322147010849e-01,3.338361837080320860e-01,3.920763371970695244e-01,3.432535609878190619e-01,3.715656349951377280e-01,3.821727791548697462e-01,3.471674496432927137e-01,4.055896798497855005e-01,3.594179410722375123e-01,3.460533168120145664e-01,3.845687542383817714e-01,3.535898959854736345e-01,3.977505469929626392e-01,3.686448550027556226e-01,3.816221559273023090e-01,3.809925404369692847e-01,4.431998430231356978e-01,3.318298817940804613e-01,3.630413223046121129e-01,3.846668397856205512e-01,3.251137098236023260e-01,3.942951948856224242e-01,3.136395449705323135e-01,3.849022096564737039e-01,3.593377432994098730e-01,3.282191884546882821e-01,2.744641242289082572e-01,3.629013945382392192e-01,2.013105438615251930e-01,3.392665977348467976e-01,3.914331823931689880e-01,2.848840439068436314e-01,3.459114479661665187e-01,2.464384008095444334e-01,3.454046444194412979e-01,3.173918441745712804e-01
5.455136888582476917e-01,5.510687151926934035e-01,5.537243195123395800e-01,5.829856224212782712e-01,5.815247285956917089e-01,5.826511663560195453e-01,5.564958649218906261e-01,5.469352193842883514e-01,5.346369504878331069e-01,5.439107070107164210e-01,5.231455161088680583e-01,5.244652945152580292e-01,5.526378374418230432e-01,5.480959491964297881e-01,5.276291421158714190e-01,5.431807632747452930e-01,5.419135803042208765e-01,5.503950381938400582e-01,5.616868549295567226e-01,5.493831774972396387e-01,5.744415841272942913e-01,5.615134772914922578e-01,5.773037130520747295e-01,5.732680498007123315e-01,4.795068845764260401e-01,4.855825714284187078e-01,4.845438216599833314e-01,4.855121909758172150e-01,3.595983666494645958e-01,3.885244825058625229e-01,4.096595317307488160e-01,3.813073924003064219e-01,3.493725631170973567e-01,3.404884001011514449e-01,3.673709404660293609e-01,3.912772084352957314e-01,4.183393936422875048e-01,3.965676730277064577e-01,3.814254390891504420e-01,4.114397714221406099e-01,4.127776701023087580e-01,3.555021368284957961e-01,3.709502973274559912e-01,3.621014934285138320e-01,3.960436848209416549e-01,3.679881653431584798e-01,1.774722069852761042e-01,4.152576171275642047e-01,3.742415222230703331e-01,3.536100402714754121e-01,3.595582743998412267e-01,1.262707202185937017e-01,3.545765800354962471e-01,3.591572789044978897e-01,2.912599387837355169e-01,2.781430073211910714e-01,3.318913438776428526e-01,2.902271786823002464e-01,3.171640858793449702e-01,3.259987693530416730e-01,2.891726445110203714e-01,3.427660218589424490e-01,3.019893566977875365e-01,2.875684082225192228e-01,3.201220822015256595e-01,2.883074023407591890e-01,3.312765963074412734e-01,3.086489911086595650e-01,3.156516728063231136e-01,3.195640550324374551e-01,3.776023095119509509e-01,2.740808862323673711e-01,3.035786841331297725e-01,3.229088814338567093e-01,2.688132582962362571e-01,3.300257422450296740e-01,2.529146793911527524e-01,3.219599311998828650e-01,2.970224054709102446e-01,2.678304529385516775e-01,2.222881652893181625e-01,3.018638118142771276e-01,1.593082703725609561e-01,2.828731267456126575e-01,3.297384971920545582e-01,2.367262003766987533e-01,2.926709816784462403e-01,2.033419438692911085e-01,2.856242775909166864e-01,2.617933045158055694e-01
5.493028019615925350e-01,5.549841926181431351e-01,5.577342797989265355e-01,5.857297888729021684e-01,5.836843015759942688e-01,5.857146644462154494e-01,5.469352193842883514e-01,5.599508594256750182e-01,5.376554454725309684e-01,5.469190833029929921e-01,5.253159673217637771e-01,5.264652082100348407e-01,5.531333788458062672e-01,5.489811981672972907e-01,5.292221780345318649e-01,5.444130788563152912e-01,5.425312343044100816e-01,5.512931147374018348e-01,5.616710953640263737e-01,5.498170297235163151e-01,5.755357829968531513e-01,5.629305725514605063e-01,5.773804571657261686e-01,5.730825394777558923e-01,4.794182330680513138e-01,4.866199517991909307e-01,4.850721705641292125e-01,4.854769983892716079e-01,3.595582743998412267e-01,3.882507822524100538e-01,4.087202981504063359e-01,3.804216460005853673e-01,3.486244705967632695e-01,3.396128915291973804e-01,3.665740429368750108e-01,3.902823461765388413e-01,4.172561576396187633e-01,3.951697977761266523e-01,3.799883601516810261e-01,4.105021857567620058e-01,4.107701560788554751e-01,3.537308990991894220e-01,3.699571306285934780e-01,3.599992161065236895e-01,3.956747976703560710e-01,3.678687277481835771e-01,1.832856552229557845e-01,4.155243215052398242e-01,3.744988725235334215e-01,3.531063347585790546e-01,3.591372256467304513e-01,1.318626330911587541e-01,3.538316057670951587e-01,3.581943486913218289e-01,2.902482621878967883e-01,2.771018341226422765e-01,3.302513919220702032e-01,2.889616533337783788e-01,3.155065624408131542e-01,3.246194752199322298e-01,2.894257968407888959e-01,3.438830253390187663e-01,3.039757525866663701e-01,2.874416891003586660e-01,3.204939769750708711e-01,2.895523578269449949e-01,3.318298817940804613e-01,3.093986665187674068e-01,3.172469113123674300e-01,3.188196739223915221e-01,3.775430873047266322e-01,2.747621379657055329e-01,3.045398261063567702e-01,3.222694426941064005e-01,2.683646555805755951e-01,3.321371640303235062e-01,2.529577793457367108e-01,3.230738500673230318e-01,2.997279496458885584e-01,2.681937286742776538e-01,2.215877211313768691e-01,3.033696583653696655e-01,1.569962247948652190e-01,2.829578472545486445e-01,3.299847109776094523e-01,2.344647199510382363e-01,2.898054494237218837e-01,2.008907991498297407e-01,2.845455381028182962e-01,2.602485944409940744e-01
5.369184933205675136e-01,5.458047124180304133e-01,5.486916157008774331e-01,5.791121537646755080e-01,5.781779912386876275e-01,5.800142435846405986e-01,5.346369504878331069e-01,5.376554454725309684e-01,5.503308410593868993e-01,5.449474329650060289e-01,5.212365948553557837e-01,5.221247266288278066e-01,5.491420203943809808e-01,5.459340139738383391e-01,5.254493110452500559e-01,5.395513600093432283e-01,5.388655381124908272e-01,5.485306796348525804e-01,5.586852202798724409e-01,5.477415052945586726e-01,5.709915000489199643e-01,5.593658254440933009e-01,5.741329877927127123e-01,5.691265565066341292e-01,4.748840468280417504e-01,4.809416750764870518e-01,4.799145554565441563e-01,4.798259489710367531e-01,3.527435399736189581e-01,3.819171663728956889e-01,4.022372615238709592e-01,3.738058749932087754e-01,3.406105172045449936e-01,3.308256025656690080e-01,3.586357864603438306e-01,3.829589131818304515e-01,4.103490280143563540e-01,3.885049347604700998e-01,3.728944432203868398e-01,4.017547018390860702e-01,4.039340934088389012e-01,3.475925876445741802e-01,3.617213534044855239e-01,3.531466387385096550e-01,3.878401034239145062e-01,3.593176930267978353e-01,1.737236272534811998e-01,4.064549166444358375e-01,3.649985898955302455e-01,3.427457037187682243e-01,3.497363391049811421e-01,1.221225221615149792e-01,3.445933396090209988e-01,3.478152219687361546e-01,2.818137482980939135e-01,2.684287488148199285e-01,3.209277293646553009e-01,2.803082500424059487e-01,3.067522693261590661e-01,3.141376541915778531e-01,2.799900102172973582e-01,3.334065156474611546e-01,2.910281536675773384e-01,2.769955553129840320e-01,3.129543628878198036e-01,2.824282716803352411e-01,3.218154689426711013e-01,3.005659022105657829e-01,3.073569845322062788e-01,3.104600485065221460e-01,3.664345305105760620e-01,2.652211858475514439e-01,2.946695299833015369e-01,3.129543628878198036e-01,2.572411807000745676e-01,3.206385760499817494e-01,2.438200233446562171e-01,3.125389423695043023e-01,2.895734503404600035e-01,2.611498377911507518e-01,2.132526415882552151e-01,2.926709816784462403e-01,1.468526488557486964e-01,2.729519580133654144e-01,3.193159717621585347e-01,2.245192970409578825e-01,2.796717088432640885e-01,1.894414836358548904e-01,2.767191986928349556e-01,2.529362294939373479e-01
5.470642934052841744e-01,5.537243195123395800e-01,5.568612961482679591e-01,5.889720698744003169e-01,5.879637067163221431e-01,5.896182638928152420e-01,5.439107070107164210e-01,5.469190833029929921e-01,5.449474329650060289e-01,5.677864003073980204e-01,5.280111459120367945e-01,5.296032902458215341e-01,5.566865515713942392e-01,5.533889891314246468e-01,5.326115090627562276e-01,5.477898501382414409e-01,5.478543042393860807e-01,5.550957044074539271e-01,5.677395962200995072e-01,5.542349539790011326e-01,5.802433620002914738e-01,5.677239940419311903e-01,5.825751260750959837e-01,5.779633790641751645e-01,4.841737669300947289e-01,4.896363538324857712e-01,4.897063639127782197e-01,4.900913064769137351e-01,3.617213534044855239e-01,3.926801639942312239e-01,4.130068456451879699e-01,3.834499655150494513e-01,3.509683509677604119e-01,3.417700561473259735e-01,3.695596269012655921e-01,3.925438455718262554e-01,4.227171614010864498e-01,3.999189406337790853e-01,3.833714116996477794e-01,4.127776701023087580e-01,4.144380073387577412e-01,3.587762103127382640e-01,3.728349769898717248e-01,3.637407154567693923e-01,4.021793661534242559e-01,3.723194747328670839e-01,1.859986885219825081e-01,4.201800616171195712e-01,3.779575778747731873e-01,3.565073866000383340e-01,3.621214974636194350e-01,1.343050670921634160e-01,3.575118116178218619e-01,3.612410045651893720e-01,2.947536230037565708e-01,2.814746018785702630e-01,3.333041933029999848e-01,2.935127885766811162e-01,3.199567639532265306e-01,3.264719389333732291e-01,2.925236187747535799e-01,3.481389836990842479e-01,3.052915919261703914e-01,2.889616533337783788e-01,3.250725303847602499e-01,2.945013302510838815e-01,3.346951036632677678e-01,3.133696636972161942e-01,3.190885236418236626e-01,3.223519674606367680e-01,3.801656336234997546e-01,2.775906292866319736e-01,3.082531743638863286e-01,3.258547287806497494e-01,2.707771890105200030e-01,3.317274387275111480e-01,2.555849724077876584e-01,3.246400718703311150e-01,3.013405954686949606e-01,2.717369881836017576e-01,2.257432335591071648e-01,3.059595089298243198e-01,1.620221303418331871e-01,2.880118458472456511e-01,3.325467640294118565e-01,2.373563495742728735e-01,2.933234216536170780e-01,2.061873706647142646e-01,2.891937420839608142e-01,2.653281996999896086e-01
